Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2022 18:00:00,Jun-22,75542,7558,35644,10.00,21.20,628,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2022 19:00:00,Jun-22,74123,8258,35644,11.14,23.17,700,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2022 20:00:00,Jun-22,71742,9021,35644,12.57,25.31,763,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2022 21:00:00,Jun-22,68961,9683,35644,14.04,27.17,662,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2022 22:00:00,Jun-22,66536,11314,35644,17.00,31.74,1631,16.84,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2022 23:00:00,Jun-22,62582,13105,35644,20.94,36.77,1791,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 00:00:00,Jun-22,58280,14036,35644,24.08,39.38,930,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 01:00:00,Jun-23,54376,14801,35644,27.22,41.53,765,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 02:00:00,Jun-23,51262,14665,35644,28.61,41.14,-136,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 03:00:00,Jun-23,48905,14182,35644,29.00,39.79,-484,-3.30,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 04:00:00,Jun-23,47282,13338,35644,28.21,37.42,-844,-5.95,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 05:00:00,Jun-23,46744,12612,35644,26.98,35.38,-725,-5.44,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 06:00:00,Jun-23,47001,12054,35644,25.65,33.82,-558,-4.43,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 07:00:00,Jun-23,47709,11715,35644,24.56,32.87,-338,-2.81,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 08:00:00,Jun-23,49257,9977,35644,20.26,27.99,-1738,-14.84,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 09:00:00,Jun-23,52531,7302,35644,13.90,20.49,-2675,-26.81,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 10:00:00,Jun-23,56957,7680,35644,13.48,21.55,378,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 11:00:00,Jun-23,61834,6556,35644,10.60,18.39,-1124,-14.64,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 12:00:00,Jun-23,66393,5690,35644,8.57,15.96,-866,-13.21,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 13:00:00,Jun-23,70225,5693,35644,8.11,15.97,3,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 14:00:00,Jun-23,73624,6237,35644,8.47,17.50,545,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 15:00:00,Jun-23,75853,6968,35644,9.19,19.55,731,11.71,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 16:00:00,Jun-23,76391,7246,35644,9.49,20.33,278,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 17:00:00,Jun-23,76596,7384,35644,9.64,20.72,138,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 18:00:00,Jun-23,76437,7572,35644,9.91,21.24,187,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 19:00:00,Jun-23,76006,8205,35644,10.80,23.02,634,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 20:00:00,Jun-23,74228,9496,35644,12.79,26.64,1291,15.74,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 21:00:00,Jun-23,71246,10766,35644,15.11,30.20,1269,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 22:00:00,Jun-23,68544,12958,35644,18.90,36.35,2192,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2022 23:00:00,Jun-23,64528,15726,35644,24.37,44.12,2768,21.36,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 00:00:00,Jun-23,60192,17753,35644,29.49,49.81,2028,12.90,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 01:00:00,Jun-24,56241,19028,35644,33.83,53.38,1275,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 02:00:00,Jun-24,53347,19826,35644,37.16,55.62,797,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 03:00:00,Jun-24,50673,19641,35644,38.76,55.10,-185,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 04:00:00,Jun-24,48889,18986,35644,38.84,53.27,-655,-3.33,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 05:00:00,Jun-24,48013,18587,35644,38.71,52.15,-399,-2.10,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 06:00:00,Jun-24,48238,18350,35644,38.04,51.48,-238,-1.28,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 07:00:00,Jun-24,48490,17281,35644,35.64,48.48,-1069,-5.82,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 08:00:00,Jun-24,49762,15363,35644,30.87,43.10,-1918,-11.10,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 09:00:00,Jun-24,53111,12689,35644,23.89,35.60,-2673,-17.40,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 10:00:00,Jun-24,57527,14118,35644,24.54,39.61,1429,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 11:00:00,Jun-24,62309,13952,35644,22.39,39.14,-166,-1.18,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 12:00:00,Jun-24,66610,12938,35644,19.42,36.30,-1013,-7.26,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 13:00:00,Jun-24,70431,12431,35644,17.65,34.87,-508,-3.93,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 14:00:00,Jun-24,73474,10991,35644,14.96,30.83,-1440,-11.58,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 15:00:00,Jun-24,75558,10259,35644,13.58,28.78,-731,-6.65,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 16:00:00,Jun-24,76097,10026,35644,13.18,28.13,-233,-2.28,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 17:00:00,Jun-24,76355,9886,35644,12.95,27.74,-140,-1.40,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 18:00:00,Jun-24,76293,10375,35644,13.60,29.11,489,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 19:00:00,Jun-24,75733,11463,35644,15.14,32.16,1088,10.49,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 20:00:00,Jun-24,73728,12505,35644,16.96,35.08,1042,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 21:00:00,Jun-24,70595,13321,35644,18.87,37.37,816,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 22:00:00,Jun-24,67989,15859,35644,23.33,44.49,2538,19.05,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2022 23:00:00,Jun-24,64106,19148,35644,29.87,53.72,3289,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 00:00:00,Jun-24,60118,21288,35644,35.41,59.72,2140,11.18,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 01:00:00,Jun-25,56215,22484,35644,40.00,63.08,1196,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 02:00:00,Jun-25,53046,22019,35644,41.51,61.78,-465,-2.07,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 03:00:00,Jun-25,50438,21191,35644,42.01,59.45,-828,-3.76,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 04:00:00,Jun-25,48566,20207,35644,41.61,56.69,-984,-4.64,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 05:00:00,Jun-25,47270,19818,35644,41.92,55.60,-389,-1.93,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 06:00:00,Jun-25,46646,19581,35644,41.98,54.94,-237,-1.19,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 07:00:00,Jun-25,45835,18084,35644,39.45,50.73,-1497,-7.65,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 08:00:00,Jun-25,46642,15307,35644,32.82,42.94,-2777,-15.36,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 09:00:00,Jun-25,50026,12858,35644,25.70,36.07,-2449,-16.00,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 10:00:00,Jun-25,54448,14349,35644,26.35,40.26,1491,11.60,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 11:00:00,Jun-25,58826,12340,35644,20.98,34.62,-2008,-14.00,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 12:00:00,Jun-25,62902,8794,35644,13.98,24.67,-3546,-28.74,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 13:00:00,Jun-25,66388,6725,35644,10.13,18.87,-2069,-23.53,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 14:00:00,Jun-25,69276,6535,35644,9.43,18.34,-189,-2.82,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 15:00:00,Jun-25,71681,6859,35644,9.57,19.24,323,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 16:00:00,Jun-25,73434,7256,35644,9.88,20.36,398,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 17:00:00,Jun-25,74598,8195,35644,10.98,22.99,938,12.93,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 18:00:00,Jun-25,74966,9537,35644,12.72,26.76,1343,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 19:00:00,Jun-25,73820,10595,35644,14.35,29.72,1057,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 20:00:00,Jun-25,71472,11577,35644,16.20,32.48,983,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 21:00:00,Jun-25,68171,12534,35644,18.39,35.16,956,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 22:00:00,Jun-25,65263,14185,35644,21.74,39.80,1652,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2022 23:00:00,Jun-25,61685,17298,35644,28.04,48.53,3112,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 00:00:00,Jun-25,57876,19204,35644,33.18,53.88,1906,11.02,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 01:00:00,Jun-26,54123,19226,35644,35.52,53.94,23,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 02:00:00,Jun-26,50942,18576,35644,36.46,52.11,-651,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 03:00:00,Jun-26,48499,17309,35644,35.69,48.56,-1267,-6.82,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 04:00:00,Jun-26,46631,16024,35644,34.36,44.96,-1285,-7.42,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 05:00:00,Jun-26,45440,14796,35644,32.56,41.51,-1227,-7.66,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 06:00:00,Jun-26,44320,12333,35644,27.83,34.60,-2463,-16.65,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 07:00:00,Jun-26,43378,10127,35644,23.35,28.41,-2206,-17.89,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 08:00:00,Jun-26,44297,8516,35644,19.22,23.89,-1611,-15.91,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 09:00:00,Jun-26,47820,9034,35644,18.89,25.34,518,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 10:00:00,Jun-26,52312,9615,35644,18.38,26.98,582,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 11:00:00,Jun-26,56851,8766,35644,15.42,24.59,-850,-8.84,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 12:00:00,Jun-26,61520,8025,35644,13.05,22.52,-740,-8.45,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 13:00:00,Jun-26,65643,8274,35644,12.60,23.21,249,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 14:00:00,Jun-26,69213,9248,35644,13.36,25.94,973,11.77,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 15:00:00,Jun-26,71832,10095,35644,14.05,28.32,848,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 16:00:00,Jun-26,73803,11404,35644,15.45,31.99,1308,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 17:00:00,Jun-26,75068,12680,35644,16.89,35.57,1276,11.19,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 18:00:00,Jun-26,75382,14125,35644,18.74,39.63,1445,11.40,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 19:00:00,Jun-26,74455,15604,35644,20.96,43.78,1479,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 20:00:00,Jun-26,72152,17283,35644,23.95,48.49,1679,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 21:00:00,Jun-26,69028,17257,35644,25.00,48.42,-26,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 22:00:00,Jun-26,66668,16349,35644,24.52,45.87,-908,-5.26,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2022 23:00:00,Jun-26,62670,16342,35644,26.08,45.85,-6,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 00:00:00,Jun-26,58281,16269,35644,27.92,45.64,-73,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 01:00:00,Jun-27,54220,16233,35687,29.94,45.49,-36,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 02:00:00,Jun-27,51044,14612,35687,28.63,40.94,-1621,-9.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 03:00:00,Jun-27,48554,12656,35687,26.07,35.47,-1955,-13.38,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 04:00:00,Jun-27,46732,11004,35687,23.55,30.84,-1652,-13.05,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 05:00:00,Jun-27,46116,10276,35687,22.28,28.79,-729,-6.62,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 06:00:00,Jun-27,46444,10438,35687,22.47,29.25,162,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 07:00:00,Jun-27,47241,9847,35687,20.84,27.59,-591,-5.67,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 08:00:00,Jun-27,47927,7781,35687,16.23,21.80,-2066,-20.98,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 09:00:00,Jun-27,50231,6169,35687,12.28,17.29,-1612,-20.72,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 10:00:00,Jun-27,53771,5117,35687,9.52,14.34,-1051,-17.04,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 11:00:00,Jun-27,58098,4221,35687,7.27,11.83,-896,-17.51,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 12:00:00,Jun-27,62307,3015,35687,4.84,8.45,-1206,-28.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 13:00:00,Jun-27,66412,2851,35687,4.29,7.99,-164,-5.44,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 14:00:00,Jun-27,70028,3083,35687,4.40,8.64,232,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 15:00:00,Jun-27,72008,3780,35687,5.25,10.59,697,22.61,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 16:00:00,Jun-27,71513,5029,35687,7.03,14.09,1249,33.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 17:00:00,Jun-27,70188,6264,35687,8.92,17.55,1235,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 18:00:00,Jun-27,68486,8266,35687,12.07,23.16,2002,31.96,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 19:00:00,Jun-27,66201,10049,35687,15.18,28.16,1782,21.56,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 20:00:00,Jun-27,63506,11060,35687,17.42,30.99,1012,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 21:00:00,Jun-27,61314,11063,35687,18.04,31.00,2,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 22:00:00,Jun-27,59211,10440,35687,17.63,29.25,-623,-5.63,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/2022 23:00:00,Jun-27,55609,10694,35687,19.23,29.97,254,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 00:00:00,Jun-27,51803,9217,35687,17.79,25.83,-1477,-13.81,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 01:00:00,Jun-28,48607,7763,35644,15.97,21.78,-1455,-15.78,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 02:00:00,Jun-28,46084,6595,35644,14.31,18.50,-1168,-15.04,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 03:00:00,Jun-28,44662,5822,35644,13.04,16.33,-773,-11.72,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 04:00:00,Jun-28,43456,4587,35644,10.56,12.87,-1234,-21.20,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 05:00:00,Jun-28,43184,3643,35644,8.44,10.22,-944,-20.59,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 06:00:00,Jun-28,43973,3127,35644,7.11,8.77,-516,-14.17,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 07:00:00,Jun-28,45129,3208,35644,7.11,9.00,81,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 08:00:00,Jun-28,46331,3263,35644,7.04,9.15,55,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 09:00:00,Jun-28,48359,2787,35644,5.76,7.82,-476,-14.58,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 10:00:00,Jun-28,51084,2512,35644,4.92,7.05,-275,-9.87,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 11:00:00,Jun-28,54340,2005,35644,3.69,5.62,-507,-20.19,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 12:00:00,Jun-28,57669,1852,35644,3.21,5.19,-153,-7.65,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 13:00:00,Jun-28,60966,2070,35644,3.39,5.81,218,11.77,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 14:00:00,Jun-28,63571,2859,35644,4.50,8.02,789,38.13,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 15:00:00,Jun-28,65509,4244,35644,6.48,11.91,1386,48.47,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 16:00:00,Jun-28,66350,5669,35644,8.54,15.90,1425,33.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 17:00:00,Jun-28,66602,6541,35644,9.82,18.35,872,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 18:00:00,Jun-28,65871,8376,35644,12.72,23.50,1835,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 19:00:00,Jun-28,64555,9506,35644,14.73,26.67,1130,13.49,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 20:00:00,Jun-28,62349,9952,35644,15.96,27.92,446,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 21:00:00,Jun-28,59630,9343,35644,15.67,26.21,-608,-6.11,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 22:00:00,Jun-28,57560,9222,35644,16.02,25.87,-121,-1.30,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2022 23:00:00,Jun-28,53928,8507,35644,15.77,23.87,-715,-7.75,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 00:00:00,Jun-28,50012,7353,35644,14.70,20.63,-1155,-13.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 01:00:00,Jun-29,46743,5821,35644,12.45,16.33,-1532,-20.83,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 02:00:00,Jun-29,44363,4483,35644,10.11,12.58,-1338,-22.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 03:00:00,Jun-29,42593,3761,35644,8.83,10.55,-722,-16.10,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 04:00:00,Jun-29,41518,3516,35644,8.47,9.87,-245,-6.51,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 05:00:00,Jun-29,41312,3250,35644,7.87,9.12,-266,-7.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 06:00:00,Jun-29,42073,3011,35644,7.16,8.45,-239,-7.35,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 07:00:00,Jun-29,43306,2896,35644,6.69,8.12,-116,-3.84,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 08:00:00,Jun-29,44369,2770,35644,6.24,7.77,-125,-4.33,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 09:00:00,Jun-29,46662,1793,35644,3.84,5.03,-977,-35.27,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 10:00:00,Jun-29,50232,1854,35644,3.69,5.20,61,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 11:00:00,Jun-29,54084,2216,35644,4.10,6.22,363,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 12:00:00,Jun-29,58049,1925,35644,3.32,5.40,-291,-13.13,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 13:00:00,Jun-29,61729,2026,35644,3.28,5.69,101,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 14:00:00,Jun-29,65054,2701,35644,4.15,7.58,674,33.28,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 15:00:00,Jun-29,67476,3525,35644,5.22,9.89,824,30.52,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 16:00:00,Jun-29,69149,4556,35644,6.59,12.78,1031,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 17:00:00,Jun-29,70055,5227,35644,7.46,14.67,671,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 18:00:00,Jun-29,69935,5209,35644,7.45,14.61,-18,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 19:00:00,Jun-29,68596,5217,35644,7.61,14.64,8,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 20:00:00,Jun-29,66314,5995,35644,9.04,16.82,778,14.90,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 21:00:00,Jun-29,63436,6638,35644,10.46,18.62,642,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 22:00:00,Jun-29,61103,9135,35644,14.95,25.63,2497,37.62,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2022 23:00:00,Jun-29,57273,11833,35644,20.66,33.20,2699,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 00:00:00,Jun-29,53231,13385,35644,25.15,37.55,1552,13.11,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 01:00:00,Jun-30,49607,13661,35644,27.54,38.33,276,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 02:00:00,Jun-30,46842,14049,35644,29.99,39.41,388,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 03:00:00,Jun-30,45088,14297,35644,31.71,40.11,248,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 04:00:00,Jun-30,43593,13712,35644,31.46,38.47,-585,-4.09,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 05:00:00,Jun-30,43105,13239,35644,30.71,37.14,-473,-3.45,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 06:00:00,Jun-30,43613,13385,35644,30.69,37.55,146,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 07:00:00,Jun-30,44482,13132,35644,29.52,36.84,-253,-1.89,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 08:00:00,Jun-30,45950,11481,35644,24.99,32.21,-1651,-12.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 09:00:00,Jun-30,48808,7766,35644,15.91,21.79,-3715,-32.36,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 10:00:00,Jun-30,52480,8107,35644,15.45,22.74,341,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 11:00:00,Jun-30,56240,7832,35644,13.93,21.97,-274,-3.38,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 12:00:00,Jun-30,59531,5331,35644,8.96,14.96,-2501,-31.93,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 13:00:00,Jun-30,62741,2450,35644,3.90,6.87,-2881,-54.04,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 14:00:00,Jun-30,65203,1920,35644,2.95,5.39,-530,-21.62,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 15:00:00,Jun-30,67243,2586,35644,3.85,7.25,665,34.64,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 16:00:00,Jun-30,68725,3511,35644,5.11,9.85,926,35.80,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 17:00:00,Jun-30,69723,4323,35644,6.20,12.13,812,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 18:00:00,Jun-30,69595,5452,35644,7.83,15.30,1129,26.12,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 19:00:00,Jun-30,68384,6325,35644,9.25,17.75,873,16.02,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 20:00:00,Jun-30,66538,8461,35644,12.72,23.74,2136,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 21:00:00,Jun-30,64465,10257,35644,15.91,28.78,1796,21.23,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 22:00:00,Jun-30,62742,13072,35644,20.83,36.67,2815,27.44,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2022 23:00:00,Jun-30,59535,15934,35644,26.76,44.70,2862,21.89,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2022 00:00:00,Jun-30,55776,17557,35644,31.48,49.26,1623,10.19,,,,,,,,,,,,,,,,,,,,,,,,,,
